person_id,person_id,a_name,a_city,a_prov,a_country,a_email_server,a_email_server_cleaned
8219,57260,hong kong polytechnic university,kowloon,,hong kong,polyu.edu.hk,polyu
2415,14050,clark university,worcester,massachusetts,united states,clarku.edu,clarku
952,4458,benedictine university,lisle,illinois,united states,ben.edu,ben
7175,53313,wolverhampton university,wolverhampton,,united kingdom,wlv.ac.uk,wlv
845,3887,university richmond,richmond,virginia,united states,richmond.edu,richmond
6236,47027,henley business school,reading,,united kingdom,hanmail.net,hanmail
7612,55997,southwestern university finance economics,chengdu,sichuan,china,gmail.com,gmail
3289,21820,national university singapore,singapore,singapore,singapore,nus.edu.sg,nus
7831,56504,university toledo,toledo,ohio,united states,utoledo.edu,utoledo
7935,56712,massachusetts institute technology,cambridge,massachusetts,united states,mit.edu,mit
1258,5797,boston university,boston,massachusetts,united states,bu.edu,bu
2651,15555,george washington university,washington,district of columbia,united states,gwu.edu,gwu
483,2074,technion israel institute technology,technion city,haifa,israel,ie.technion.ac.il,technion
5780,43520,university north carolina chapel hill,chapel hill,north carolina,united states,unc.edu,unc
5553,42204,ball state university,muncie,indiana,united states,bsu.edu,bsu
2395,13920,university denver,denver,colorado,united states,du.edu,du
1092,5074,arizona state university,tempe,arizona,united states,asu.edu,asu
7236,53714,nova school business and economics,lisboa,,portugal,novasbe.pt,novasbe
1771,8640,california polytechnic state university san luis obispo,san luis obispo,california,united states,calpoly.edu,calpoly
7463,55399,imd international,lausanne,ch,switzerland,imd.org,imd
487,2093,university michigan,ann arbor,michigan,united states,umich.edu,umich
5698,42966,stanford university,stanford,california,united states,stanford.edu,stanford
4225,30731,abo akademi university,spicewood,texas,united states,hotmail.com,hotmail
6756,50790,royal institute technology,stockholm,,sweden,kth.se,kth
5354,40457,webster university,webster groves,missouri,united states,webster.edu,webster
2499,14406,university oregon,eugene,oregon,united states,uoregon.edu,uoregon
5007,37902,northwestern kellogg school management,evanston,illinois,united states,kellogg.northwestern.edu,northwestern
8113,57060,benedictine university,glencoe,illinois,united states,hotmail.com,hotmail
2697,15902,hec paris,jouy en josas,france,france,hec.fr,hec
1342,6146,pace university,new york,new york,united states,pace.edu,pace
8565,57925,university leeds,leeds,,united kingdom,leeds.ac.uk,leeds
9438,59783,massachusetts institute technology,cambridge,massachusetts,united states,gmail.com,gmail
8044,56915,international crop research institute for semi arid tropic,niger,,niger,life.illinois.edu,illinois
3181,20618,singapore management university,singapore,,singapore,smu.edu.sg,smu
6109,46201,nexage technologies/ university phoenix/columbia business school,old bridge,new jersey,united states,nexageusa.com,nexageusa
715,3201,texas a m corpus christi,corpus christi,texas,united states,tamucc.edu,tamucc
23,128,university new haven,west haven,connecticut,united states,newhaven.edu,newhaven
527,2295,university central florida,orlando,florida,united states,bus.ucf.edu,ucf
7032,52531,southern cross university,robina,queensland,australia,scu.edu.au,scu
1734,8401,university colorado,boulder,colorado,united states,colorado.edu,colorado
5297,40016,bern university applied sciences,bern,bern,switzerland,alumni.unisg.ch,unisg
3639,25354,university west florida,pensacola,florida,united states,gmail.com,gmail
4303,31372,unigranrio university do grande rio,rio de janeiro,rio de janeiro,brazil,globo.com,globo
4110,29699,loyola marymount university,los angeles,california,united states,lmu.edu,lmu
3355,22477,yonsei university,seoul,seoul,south korea,yonsei.ac.kr,yonsei
581,2526,duke university,durham,district of columbia,united states,duke.edu,duke
3858,27595,groupe esc troyes,troyes,aube,france,hotmail.com,hotmail
3096,19914,university central florida,orlando,florida,united states,ucf.edu,ucf
6570,49186,malardalen university,vasteras,,sweden,mdh.se,mdh
5776,43490,technische university dresden,dresden,,germany,tu-dresden.de,tu-dresden
2571,14853,florida state university,tallahassee,florida,united states,cob.fsu.edu,fsu
6708,50408,university bath,bath,,united kingdom,management.bath.ac.uk,bath
1854,9134,clemson university,clemson,south carolina,united states,clemson.edu,clemson
6087,45921,carnegie mellon university tepper school business,pittsburgh,pennsylvania,united states,andrew.cmu.edu,cmu
223,976,tilburg university,tilburg,,netherlands,uvt.nl,uvt
85,414,pennsylvania state university,university park,pennsylvania,united states,psu.edu,psu
2445,14171,baruch college city university new york / graduate center city university new york,brooklyn,new york,united states,verizon.net,verizon
8505,57807,bowling green state university,bowling green,ohio,united states,bgsu.edu,bgsu
1665,7857,stanford university,mountain view,california,united states,stanford.edu,stanford
4979,37655,mzumbe university,dar es salaam,dar es salaam,tanzania,hotmail.com,hotmail
2276,12865,university cambridge,cambridge,,united kingdom,jbs.cam.ac.uk,cam
4963,37502,university manitoba,winnipeg,mb,canada,sauder.ubc.ca,ubc
7305,54186,university geneva,geneva,ge,switzerland,unige.ch,unige
9287,59410,university alabama birmingham,birmingham,alabama,united states,gmail.com,gmail
3207,20895,korea university business school,seoul,,south korea,korea.ac.kr,korea
3510,24306,esmt european school management and technology,berlin,,germany,esmt.org,esmt
3175,20567,university north carolina charlotte,charlotte,north carolina,united states,uncc.edu,uncc
2605,14995,portland state university,portland,oregon,united states,sba.pdx.edu,pdx
1003,4681,george washington university,washington,district of columbia,united states,gwu.edu,gwu
2262,12659,iese business school,barcelona,,spain,iese.edu,iese
5626,42515,boston college,boston,massachusetts,united states,bc.edu,bc
7287,54075,university maryland,college park,maryland,united states,rhsmith.umd.edu,umd
1904,9531,loyola marymount university,glendale,california,united states,yahoo.com,yahoo
8496,57789,university milan,milan,,italy,inventati.org,inventati
8244,57299,university prince edward island,charlottetown,pe,canada,gmail.com,gmail
1395,6439,yale university,new haven,connecticut,united states,yale.edu,yale
806,3674,university utah,salt lake city,utah,united states,business.utah.edu,utah
7670,56143,university jaen,linares,jaen,spain,ujaen.es,ujaen
4209,30536,frankfurt school finance management,frankfurt,,germany,fs.de,fs
6465,48406,university new south wales,sydney,nsw,australia,unsw.edu.au,unsw
8437,57688,university queensland australia,brisbane,qld,australia,uqconnect.edu.au,uqconnect
8784,58393,university sydney,sydney,,australia,sydney.edu.au,sydney
3618,25222,edhec business school,roubaix,,france,edhec.edu,edhec
8256,57324,university cambridge,cambridge,cambridgeshire,united kingdom,cam.ac.uk,cam
5018,38054,technical university munchen,munich,,germany,wi.tum.de,tum
4549,33625,university putra malaysia,serdang,selangor,malaysia,hotmail.com,hotmail
7609,55988,new mexico state university,plano,texas,united states,nmsu.edu,nmsu
8944,58748,university cambridge,cambridge,select state,united kingdom,cam.ac.uk,cam
1946,9797,university sheffield,sheffield,south yorkshire,united kingdom,sheffield.ac.uk,sheffield
1503,6947,miami university,oxford,ohio,united states,miamioh.edu,miamioh
9479,59979,university mannheim,mannheim,,germany,bwl.uni-mannheim.de,uni-mannheim
7086,52783,university iowa,iowa city,iowa,united states,uiowa.edu,uiowa
9297,59432,brigham young university,provo,utah,united states,byu.net,byu
4217,30636,shih hsing university,taipei,,taiwan,cc.shu.edu.tw,shu
3324,22182,tamkang university,new taipei city,,taiwan,mail.tku.edu.tw,tku
3336,22251,macquarie university,sydney,nsw,australia,mq.edu.au,mq
2031,10433,university pennsylvania,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
9515,60038,university michigan,ann arbor,michigan,united states,umich.edu,umich
4081,29522,university southern denmark,odense,,denmark,sod.dias.sdu.dk,sdu
6357,47747,university maryland,college park,maryland,united states,umd.edu,umd
3953,28608,university victoria,victoria,bc,canada,gmail.com,gmail
9433,59775,city palo alto california,palo alto,california,united states,CityofPaloAlto.org,CityofPaloAlto
3535,24506,iona college,cresskill,new jersey,united states,iona.edu,iona
1415,6513,emory university,atlanta,georgia,united states,bus.emory.edu,emory
7282,54041,university houston,houston,texas,united states,uh.edu,uh
1562,7269,university birmingham,birmingham,,united kingdom,bham.ac.uk,bham
503,2176,university washington,seattle,washington,united states,u.washington.edu,washington
6050,45463,hong kong university science and technology,hong kong,,hong kong,ust.hk,ust
5040,38219,toulouse business school,toulouse,,france,hotmail.com,hotmail
5092,38531,university hong kong,hong kong,,hong kong,hku.hk,hku
8397,57628,university gottingen,gottingen,niedersachsen,germany,wiwi.uni-goettingen.de,uni-goettingen
5116,38735,korea labor institute,seoul,,south korea,gmail.com,gmail
3884,27820,american university sharjah / ese business school chile,sharjah,sharjah,united arab emirates,hec.ca,hec
8303,57447,mcgill university,montreal,qc,canada,yahoo.com,yahoo
6495,48624,gsm peking university,beijing,,china,pku.edu.cn,pku
5569,42254,university munich,munich,bavaria,germany,bwl.lmu.de,lmu
8021,56880,virginia tech,blacksburg,virginia,united states,vt.edu,vt
2369,13717,central washington university,ellensburg,washington,united states,cwu.edu,cwu
8268,57365,catholic university milan,milan,,italy,unicatt.it,unicatt
2650,15553,rice university,houston,texas,united states,rice.edu,rice
5504,41778,university illinois urbana champaign,champaign,illinois,united states,gmail.com,gmail
946,4425,bentley university,waltham,massachusetts,united states,bentley.edu,bentley
8039,56909,northwestern polytechnical university china,xi an,shaanxi,china,163.com,163
1813,8920,university limerick,limerick,limerick,ireland,gmail.com,gmail
5152,38983,kanto gakuin university,yokohama,,japan,xa2.so-net.ne.jp,ne
2890,18010,eastern michigan university,ypsilanti,michigan,united states,emich.edu,emich
4563,33714,national university singapore,singapore,,singapore,aliyun.com,aliyun
580,2525,north carolina a t state university,greensboro,north carolina,united states,ncat.edu,ncat
590,2575,villanova university,villanova,pennsylvania,united states,gmail.com,gmail
4121,29769,singapore management university,singapore,singapore,singapore,smu.edu.sg,smu
1596,7422,university colorado,boulder,colorado,united states,colorado.edu,colorado
3465,23979,cunef complutense university madrid,madrid,madrid,spain,cunef.edu,cunef
5239,39604,university illinois urbana champaign,champaign,illinois,united states,illinois.edu,illinois
2957,18756,insper institute education and research,sao paulo,sao paulo,brazil,insper.edu.br,insper
7158,53243,manhattan college,riverdale,new york,united states,manhattan.edu,manhattan
3171,20531,carleton university,dorval,qc,canada,carleton.ca,carleton
1513,7013,university nebraska lincoln,lincoln,nebraska,united states,unl.edu,unl
3157,20388,accenture llp,arlington,virginia,united states,accenture.com,accenture
6921,51917,mount allison university,sackville,nb,canada,mta.ca,mta
5114,38725,skema business school,sophia antipolis,,france,skema.edu,skema
1964,9895,warwick business school,warwick,warks,united kingdom,wbs.ac.uk,wbs
7681,56163,california school professional psychology,san francisco,california,united states,alliant.edu,alliant
6967,52187,auckland university,auckland,auckland,new zealand,auckland.ac.nz,auckland
7874,56599,columbia business school,new york,new york,united states,columbia.edu,columbia
6591,49303,john carroll university,university heights,ohio,united states,jcu.edu,jcu
6018,45248,erasmus university rotterdam,rotterdam,,netherlands,rsm.nl,rsm
356,1484,iscte lisbon university institute,lisboa,,portugal,iscte.pt,iscte
4331,31618,cass business school city university london,london,,united kingdom,city.ac.uk,city
9080,58987,villanova university,villanova,pennsylvania,united states,psu.edu,psu
1523,7064,california state university chico,chico,california,united states,csuchico.edu,csuchico
7912,56674,louisiana tech university,laplace,louisiana,united states,gmail.com,gmail
2632,15266,copenhagen business school,copenhagen,,denmark,cbs.dk,cbs
8154,57140,southwestern university finance and economics,chengdu,,china,swufe.edu.cn,swufe
7997,56840,louisiana tech university,ruston,louisiana,united states,latech.edu,latech
5971,44855,george washington university,washington,district of columbia,united states,gmail.com,gmail
6656,49910,copenhagen business school,frederiksberg,,denmark,cbs.dk,cbs
3335,22246,dtu danish technical university,kgs. lyngby,0,denmark,dtu.dk,dtu
9336,59493,university alabama birmingham,birmingham,alabama,united states,uab.edu,uab
4372,32116,suffolk university,boston,massachusetts,united states,suffolk.edu,suffolk
3476,24052,pontificia university catolica de sao paulo,sao paulo,sao paulo,brazil,pucsp.br,pucsp
564,2464,queensland university technology,brisbane,queensland,australia,qut.edu.au,qut
203,902,seoul national university,seoul,,south korea,snu.ac.kr,snu
8628,58039,belgian science policy office,brussels,,belgium,belspo.be,belspo
6500,48664,university technology sydney,sydney,,australia,uts.edu.au,uts
1456,6744,cornell university,ithaca,new york,united states,cornell.edu,cornell
7712,56233,columbia university,new york,new york,united states,columbia.edu,columbia
5618,42495,university padova,padova,,italy,unipd.it,unipd
4262,31015,university de deusto,bilbao,vizcaya,spain,deusto.es,deusto
7843,56525,ntu singapore,singapore,,singapore,e.ntu.edu.sg,ntu
1713,8238,nottingham university business school china,ningbo,,china,gmail.com,gmail
7732,56275,ghent university,ghent,,belgium,ugent.be,ugent
6319,47528,case western reserve university,reston,virginia,united states,gmail.com,gmail
3728,26185,western washington university,mill creek,washington,united states,wwu.edu,wwu
4252,30941,university western australia,crawley,washington,australia,uwa.edu.au,uwa
9376,59594,ohio state university,columbus,ohio,united states,osu.edu,osu
1808,8888,london business school,london,london,united kingdom,london.edu,london
6225,46965,texas a m university,college station,texas,united states,mays.tamu.edu,tamu
3543,24568,fielding graduate university,maplewoood,minnesota,united states,gmail.com,gmail
2929,18418,massachusetts institute technology,cambridge,massachusetts,united states,mit.edu,mit
827,3807,university michigan ann arbor,ann arbor,michigan,united states,umich.edu,umich
7890,56635,university southampton,southampton,,united kingdom,soton.ac.uk,soton
4757,35473,new york university,new york,new york,united states,stern.nyu.edu,nyu
2905,18127,tel aviv university,tel aviv,,israel,post.tau.ac.il,tau
1244,5715,university michigan,ann arbor,michigan,united states,umich.edu,umich
8605,57997,ecole polytechnique,palaiseau,,france,polytechnique.edu,polytechnique
474,2044,keck graduate institute,claremont,california,united states,gmail.com,gmail
8669,58113,anderson university,anderson,south carolina,united states,andersonuniversity.edu,andersonuniversity
9024,58888,waterford institute technology,waterford,,ireland,moneredevelopmentservices.com,moneredevelopmentservices
5057,38305,washington state university,pullman,washington,united states,sauder.ubc.ca,ubc
2038,10509,aalto university,helsinki,,finland,aalto.fi,aalto
4405,32474,university washington,seattle,washington,united states,uw.edu,uw
8379,57586,athens university economics and business,athens,,greece,aueb.gr,aueb
1426,6558,university lugano,lugano,ticino,switzerland,usi.ch,usi
6446,48291,university amsterdam,amsterdam,,netherlands,uva.nl,uva
2103,11215,ie business school,madrid,madrid,spain,yahoo.com,yahoo
3254,21410,university texas el paso,el paso,texas,united states,utep.edu,utep
51,249,university minnesota,minneapolis,minnesota,united states,umn.edu,umn
1730,8362,university maryland,college park,maryland,united states,rhsmith.umd.edu,umd
3079,19809,tarleton state university,stephenville,texas,united states,tarleton.edu,tarleton
9014,58872,aalto university,helsinki,,finland,aalto.fi,aalto
5656,42688,eth zurich,zurich,,switzerland,ethz.ch,ethz
7602,55974,edhec business school,roubaix,,france,edhec.edu,edhec
8006,56853,case western reserve university,cleveland,ohio,united states,case.edu,case
7696,56209,tu berlin,berlin,,germany,innovation.tu-berlin.de,tu-berlin
3725,26142,syracuse university,syracuse,new york,united states,syr.edu,syr
1135,5259,boston college,newton highlands,massachusetts,united states,bc.edu,bc
441,1898,university texas dallas,richardson,texas,united states,utdallas.edu,utdallas
1252,5757,georgetown university,bethesda,maryland,united states,georgetown.edu,georgetown
2652,15559,faculdade campo limpo paulista,campo limpo paulista,sp,brazil,uol.com.br,uol
6076,45808,university illinois chicago,chicago,illinois,united states,uic.edu,uic
2748,16528,ieseg school management,paris,ile de france,france,ieseg.fr,ieseg
8748,58281,university nebraska omaha,omaha,nebraska,united states,unomaha.edu,unomaha
928,4345,university amsterdam,amsterdam,,netherlands,uva.nl,uva
447,1948,em lyon,ecully,rhone alpes,france,incae.edu,incae
1269,5835,erasmus university rotterdam,rotterdam,,netherlands,rsm.nl,rsm
670,2938,boston college,chestnut hill,massachusetts,united states,bc.edu,bc
1570,7295,bi norwegian business school,sandvika,,norway,bi.no,bi
8675,58123,rice university,houston,texas,united states,gmail.com,gmail
2741,16416,copenhagen business school,frederiksberg,,denmark,cbs.dk,cbs
1131,5245,harvard university,cambridge,massachusetts,united states,hks.harvard.edu,harvard
8926,58701,technische university darmstadt,darmstadt,,germany,stock-homburg.de,stock-homburg
1783,8720,national dong hwa university,shou feng,hualien,taiwan,mail.ndhu.edu.tw,ndhu
3702,25985,poznan university college business,poznan,nip 7831567061,poland,gmail.com,gmail
3098,19921,university southern california,san juan capistrano,california,united states,marshall.usc.edu,usc
7339,54416,hohenheim university,hohenheim,baden-wurttembe,germany,uni-hohenheim.de,uni-hohenheim
1112,5170,grenoble ecole de management,grenoble,,france,grenoble-em.com,grenoble-em
6729,50541,university illinois,champaign,illinois,united states,illinois.edu,illinois
4307,31388,peking university hsbc business school,shenzhen,guangdong,china,gmail.com,gmail
3485,24118,hasselt university,hasselt,,belgium,uhasselt.be,uhasselt
8341,57514,indian institute management ahmedabad,ahmedabad,gujarat,india,iimahd.ernet,ernet
7608,55985,zhejiang university,hangzhou,zhejiang,china,163.com,163
1190,5490,cleveland state university,cleveland,ohio,united states,csuohio.edu,csuohio
2255,12582,harvard university,cambridge,ma,united states,gse.harvard.edu,harvard
7560,55797,liverpool university,liverpool,,united kingdom,liverpool.ac.uk,liverpool
1926,9654,virginia tech,blacksburg,virginia,united states,vt.edu,vt
690,3069,georgia state university,atlanta,georgia,united states,gsu.edu,gsu
8763,58318,ie business school,madrid,,spain,ie.edu,ie
2964,18856,union university,jackson,tennessee,united states,uu.edu,uu
5765,43423,indiana university bloomington,bloomington,indiana,united states,indiana.edu,indiana
8081,57004,antai college sjtu,shanghai,shanghai,china,126.com,126
7051,52612,university del pacifico,lima,,peru,up.edu.pe,up
8967,58792,university verona,verona,,italy,univr.it,univr
4058,29273,university westminster,london,,united kingdom,wmin.ac.uk,wmin
3576,24949,claremont graduate university,covina,california,united states,cgu.edu,cgu
5479,41509,eth zurich,zurich,zurich,switzerland,ethz.ch,ethz
6739,50621,university zurich,zurich,zurich,switzerland,business.uzh.ch,uzh
5621,42505,university cambridge,cambridge,,united kingdom,cam.ac.uk,cam
7622,56031,northwestern kellogg school management,evanston,illinois,united states,kellogg.northwestern.edu,northwestern
3799,26883,university new south wales,canberra,act,australia,adfa.edu.au,adfa
8671,58116,auckland university technology,auckland,,new zealand,aut.ac.nz,aut
1183,5473,london business school,london,,united kingdom,london.edu,london
9465,59963,agsm australian school business,sydney,,australia,unsw.edu.au,unsw
2072,10903,singapore management university,singapore,,singapore,smu.edu.sg,smu
3824,27163,national chengchi university,taipei,,taiwan,nccu.edu.tw,nccu
1568,7292,florida state university,tallahassee,florida,united states,fsu.edu,fsu
4938,37411,black hills state university,spearfish,south dakota,united states,gmail.com,gmail
3304,21999,university north carolina,greensboro,north carolina,united states,uncg.edu,uncg
6385,47942,nottingham trent university,nottingham,nottinghamshire,united kingdom,ntu.ac.uk,ntu
3501,24235,high point university,high point,north carolina,united states,hotmail.com,hotmail
244,1053,university maryland,college park,maryland,united states,psyc.umd.edu,umd
5703,42998,coleman company inc,golden,colorado,united states,hotmail.com,hotmail
4922,37329,university north texas,lake dallas,texas,united states,unt.edu,unt
1508,6982,freie university berlin,berlin,,germany,fu-berlin.de,fu-berlin
8200,57225,chicago school prof psych / pepperdine university law school straus inst dispute resolution,los angeles,california,united states,googlemail.com,googlemail
3778,26691,university minnesota,minneapolis,minnesota,united states,ncsu.edu,ncsu
967,4522,erasmus university rotterdam,rotterdam,,netherlands,rsm.nl,rsm
9360,59561,think about it,valby,,denmark,thinkaboutit.dk,thinkaboutit
5787,43579,ilmenau university technology,ilmenau,,germany,tu-ilmenau.de,tu-ilmenau
782,3578,university notre dame,notre dame,indiana,united states,nd.edu,nd
5647,42650,florida international university,miami,florida,united states,fiu.edu,fiu
7358,54541,monash university,melbourne,vic,australia,monash.edu,monash
672,2959,university connecticut,storrs,connecticut,united states,business.uconn.edu,uconn
2665,15639,yonsei university,seoul,seoul,south korea,yonsei.ac.kr,yonsei
2604,14993,insead,singapore,,singapore,insead.edu,insead
6270,47216,harvard university,somerville,massachusetts,united states,hbs.edu,hbs
2963,18847,insead,fontainebleau,france,france,insead.edu,insead
1756,8534,vu university amsterdam,amsterdam,,netherlands,vu.nl,vu
3983,28799,binghamton university,binghamton,new york,united states,yahoo.com,yahoo
4508,33357,manhattan college,harrison,new jersey,united states,manhattan.edu,manhattan
1148,5325,university north carolina greensboro,greensboro,north carolina,united states,uncg.edu,uncg
1934,9743,auburn university,auburn,alabama,united states,auburn.edu,auburn
2787,17035,georgia institute technology,atlanta,georgia,united states,scheller.gatech.edu,gatech
2594,14962,university exeter,exeter,,united kingdom,exeter.ac.uk,exeter
1634,7645,jyvaskyla university,jyvaskyla,,finland,jyu.fi,jyu
3972,28735,university washington,seattle,washington,united states,uw.edu,uw
9389,59619,university georgia,athens,georgia,united states,gmail.com,gmail
9020,58881,social science research center berlin wzb,berlin,,germany,wzb.eu,wzb
2475,14280,university tennessee knoxville,knoxville,tennessee,united states,gmail.com,gmail
6426,48151,benedictine university,winfield,illinois,united states,aol.com,aol
5717,43085,case western reserve university,cleveland,ohio,united states,case.edu,case
577,2513,vanderbilt university,nashville,tennessee,united states,owen.vanderbilt.edu,vanderbilt
5589,42322,university southern california,los angeles,california,united states,marshall.usc.edu,usc
7309,54207,wu vienna,vienna,,austria,wu.ac.at,wu
5033,38157,singapore university technology and design,singapore,singapore,singapore,sutd.edu.sg,sutd
8340,57513,deakin university,melbourne,victoria,australia,deakin.edu.au,deakin
9027,58892,shanghai university finance and economics,shanghai,,china,QQ.COM,COM
2269,12785,fox school business temple university,philadelphia,pennsylvania,united states,temple.edu,temple
3784,26757,mit sloan,boston,massachusetts,united states,mit.edu,mit
7738,56282,university buffalo state university new york,buffalo,new york,united states,buffalo.edu,buffalo
2051,10676,university kentucky,lexington,kentucky,united states,uky.edu,uky
7154,53197,flinders university,adelaide,sa,australia,flinders.edu.au,flinders
4530,33487,indiana university,bloomington,indiana,united states,indiana.edu,indiana
611,2689,university pennsylvania,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
1758,8557,goethe university,frankfurt,,germany,em.uni-frankfurt.de,uni-frankfurt
8708,58202,harvard university,boston,massachusetts,united states,childrens.harvard.edu,harvard
1405,6470,wharton school,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
6064,45673,university florida,gainesville,florida,united states,ufl.edu,ufl
1300,5961,university st thomas,minneapolis,minnesota,united states,stthomas.edu,stthomas
5608,42429,university jean moulin lyon iii,anse,,france,univ-lyon3.fr,univ-lyon3
3812,27064,yale school management,new haven,connecticut,united states,yale.edu,yale
4367,32067,pittsburg state university,pittsburg,kansas,united states,gus.pittstate.edu,pittstate
5892,44272,makerere university,kampala,,uganda,yahoo.com,yahoo
4042,29118,northwestern kellogg school management,evanston,illinois,united states,kellogg.northwestern.edu,northwestern
3534,24502,national central university,jhongli city,taoyuan county,taiwan,mgt.ncu.edu.tw,ncu
9143,59115,asian institute management,makati,please choose a,philippines,yahoo.com,yahoo
7557,55793,ulb solvay brussels school; cermi,bruxelles,,belgium,ulb.ac.be,ulb
2349,13557,university illinois urbana champaign,champaign,illinois,united states,illinois.edu,illinois
3912,28079,university libre de bruxelles,bruxelles,please select s,belgium,ulb.ac.be,ulb
4385,32297,university cambridge,cambridge,emea,united kingdom,cam.ac.uk,cam
104,477,university colorado denver,denver,colorado,united states,ucdenver.edu,ucdenver
2177,11858,university pennsylvania,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
7772,56372,kozminski university,warsaw,,poland,alk.edu.pl,alk
2563,14808,cornell university,ithaca,new york,united states,cornell.edu,cornell
7881,56616,bi norwegian business school,oslo,,norway,hotmail.com,hotmail
5291,39997,london school economics,london,,united kingdom,gmail.com,gmail
7238,53720,indiana university bloomington,bloomington,indiana,united states,indiana.edu,indiana
1396,6442,vrije university amsterdam,amersfoort,,netherlands,tg.nl,tg
8894,58644,indian institute technology madras,chennai,tamilnadu,india,yahoo.com,yahoo
1995,10176,case western reserve university,cleveland,ohio,united states,case.edu,case
4684,34751,indiana university,bloomington,indiana,united states,tamu.edu,tamu
2319,13215,university southern california,culver city,california,united states,usc.edu,usc
1726,8333,emlyon business school,ecully,,france,em-lyon.com,em-lyon
7264,53899,columbia business school,new york,new york,united states,columbia.edu,columbia
236,1025,san francisco state university,oakland,california,united states,sfsu.edu,sfsu
9135,59101,groningen university rug,groningen,,netherlands,student.rug.nl,rug
7511,55585,metropolitan state university,minneapolis,minnesota,united states,metrostate.edu,metrostate
727,3254,iowa state university,ames,iowa,united states,iastate.edu,iastate
6827,51385,richard ivey school business,london,on,canada,ivey.ca,ivey
8252,57317,claremont graduate university,claremont,california,united states,cgu.edu,cgu
3867,27668,american university sharjah,sharjah,sharjah,united arab emirates,hec.ca,hec
5826,43833,shanghai jiaotong university,shanghai,,china,sjtu.edu.cn,sjtu
7373,54624,politecnico di milano,milan,,italy,polimi.it,polimi
5664,42744,university glasgow,glasgow,scotland,united kingdom,glasgow.ac.uk,glasgow
6582,49258,johns hopkins university school medicine,baltimore,maryland,united states,jhu.edu,jhu
6428,48184,university bayreuth,bayreuth,,germany,uni-bayreuth.de,uni-bayreuth
1667,7882,california lutheran university,thousand oaks,california,united states,callutheran.edu,callutheran
4078,29500,kent state university,north canton,ohio,united states,kent.edu,kent
4463,33033,singapore management university,singapore,singapore,singapore,smu.edu.sg,smu
920,4302,bocconi university,milan,,italy,unibocconi.it,unibocconi
5823,43811,fielding graduate university,harmony,florida,united states,fielding.edu,fielding
9246,59315,university amsterdam,amsterdam,,netherlands,uva.nl,uva
2620,15132,university texas dallas,richardson,texas,united states,utdallas.edu,utdallas
6889,51737,lancaster university,lancaster,,united kingdom,lancaster.ac.uk,lancaster
8357,57544,university haifa,haifa,,israel,gmail.com,gmail
3656,25508,university washington bothell,bothell,washington,united states,gmail.com,gmail
5003,37869,fundacao getulio vargas,sao paulo,sp,brazil,fgv.br,fgv
4422,32860,abu dhabi university,abu dhabi,abu dhabi,united arab emirates,buckeyemail.osu.edu,osu
4390,32352,university california berkeley,berkeley,california,united states,gmail.com,gmail
9506,60025,wayne state university,detroit,michigan,united states,wayne.edu,wayne
5455,41277,university lausanne hec lausanne,lausanne,,switzerland,unil.ch,unil
7646,56085,monash university,melbourne,victoria,australia,monash.edu,monash
2363,13657,virginia tech,blacksburg,virginia,united states,gmail.com,gmail
3089,19869,university mississippi,university,mississippi,united states,bus.olemiss.edu,olemiss
4055,29248,aalto university,aalto,-,finland,aalto.fi,aalto
9101,59027,university maryland,college park,maryland,united states,gmail.com,gmail
8488,57779,nuertingen geislingen university,nuertingen,,germany,hfwu.de,hfwu
5905,44392,boston college,chestnut hill,massachusetts,united states,bc.edu,bc
2997,19312,university michigan ann arbor,ann arbor,michigan,united states,umich.edu,umich
2887,17981,university southern queensland,toowoomba,queensland,australia,usq.edu.au,usq
9501,60020,iowa department transportation,urbandale,iowa,united states,gmail.com,gmail
1825,8961,georgia institute technology,atlanta,georgia,united states,scheller.gatech.edu,gatech
8771,58356,lagos business school,ajah lagos,,nigeria,lbs.edu.ng,lbs
9242,59293,vrije university amsterdam,amsterdam,,netherlands,rivm.nl,rivm
6772,50971,university alabama tuscaloosa,tuscaloosa,alabama,united states,yahoo.com,yahoo
5171,39109,tum school management,munich,,germany,tum.de,tum
1976,9996,university passau,passau,,germany,uni-passau.de,uni-passau
8458,57724,university queensland australia,brisbane,,australia,business.uq.edu.au,uq
365,1532,johannes kepler university,linz,,austria,jku.at,jku
1565,7287,university manchester,manchester,,united kingdom,mbs.ac.uk,mbs
4787,35799,insead,fontainebleau,,france,insead.edu,insead
7026,52500,indian institute management indore,indore,madhya pradesh,india,iimidr.ac.in,iimidr
2947,18630,imperial college london,london,,united kingdom,imperial.ac.uk,imperial
8524,57844,university innsbruck,innsbruck,,austria,student.uibk.ac.at,uibk
5687,42902,ludwig maximilians university / technische university munchen,munich,,germany,psy.lmu.de,lmu
484,2078,florida state university,tallahassee,florida,united states,cob.fsu.edu,fsu
4241,30856,university haifa,haifa,,israel,research.haifa.ac.il,haifa
232,999,cornell university,ithaca,new york,united states,cornell.edu,cornell
8758,58309,renmin university china,beijing,,china,hotmail.com,hotmail
6555,49059,university western australia,shelley,washington,australia,gmail.com,gmail
