person_id,a_name,a_city,a_prov,a_country,a_email_server,a_email_server_cleaned
6459,university delaware,newark,delaware,united states,udel.edu,udel
6463,worcester polytechnic institute,worcester,massachusetts,united states,wpi.edu,wpi
6466,university north carolina charlotte,charlotte,north carolina,united states,gmail.com,gmail
6467,boston college,chestnut hill,massachusetts,united states,bc.edu,bc
6468,copenhagen business school,frederiksberg,frederiksberg,denmark,cbs.dk,cbs
6470,wharton school,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
6472,university massachusetts boston,boston,massachusetts,united states,umb.edu,umb
6476,pittsburg state university,pittsburg,kansas,united states,pittstate.edu,pittstate
6478,texas christian university,fort worth,texas,united states,tcu.edu,tcu
6480,wayne state university,detroit,michigan,united states,wayne.edu,wayne
6481,incae business school,alajuela,,costa rica,incae.edu,incae
6484,rensselaer polytechnic institute,troy,new york,united states,rpi.edu,rpi
6497,quinnipiac university,hamden,connecticut,united states,quinnipiac.edu,quinnipiac
6502,west virginia university,morgantown,west virginia,united states,mail.wvu.edu,wvu
6510,fundacao getulio vargas,sao paulo,sao paulo,brazil,fgv.br,fgv
6513,emory university,atlanta,georgia,united states,bus.emory.edu,emory
6532,university illinois urbana champaign,champaign,illinois,united states,illinois.edu,illinois
6534,rutgers university,newark,new jersey,united states,business.rutgers.edu,rutgers
6535,university san diego,san diego,california,united states,sandiego.edu,sandiego
6537,kyoto university,kyoto,,japan,econ.kyoto-u.ac.jp,kyoto-u
6543,new york university,new york,new york,united states,stern.nyu.edu,nyu
6545,florida atlantic university,fort lauderdale,fl,united states,hotmail.com,hotmail
6548,st edward university,austin,texas,united states,gmail.com,gmail
6549,laurentian university,sudbury,on,canada,laurentian.ca,laurentian
6550,georgia institute technology,atlanta,georgia,united states,gatech.edu,gatech
6553,florida a m university,tallahassee,florida,united states,famu.edu,famu
6558,university lugano,lugano,ticino,switzerland,usi.ch,usi
6561,city university hong kong,kowloon,hong kong,hong kong,gmail.com,gmail
6566,york university,toronto,on,canada,yorku.ca,yorku
6568,rutgers university,new brunswick,new jersey,united states,rutgers.edu,rutgers
6574,university regina,regina,sk,canada,uregina.ca,uregina
6575,erasmus university rotterdam,rotterdam,,netherlands,rsm.nl,rsm
6607,boston college,chestnut hill,massachusetts,united states,bc.edu,bc
6611,carleton university,ottawa,on,canada,carleton.ca,carleton
6613,university maryland,college park,maryland,united states,rhsmith.umd.edu,umd
6614,case western reserve university,lakewood,ohio,united states,case.edu,case
6623,christian albrechts university kiel,kiel,,germany,bwl.uni-kiel.de,uni-kiel
6630,temple university,philadelphia,pennsylvania,united states,temple.edu,temple
6640,york university,toronto,on,canada,schulich.yorku.ca,yorku
6645,pennsylvania state university,university park,pennsylvania,united states,psu.edu,psu
6648,norwegian school economics and business administration,bergen,,norway,nhh.no,nhh
6651,naval postgraduate school,sunnyvale,california,united states,nps.edu,nps
6664,yuan ze university,chung li,tao-yuan,taiwan,management.ntu.edu.tw,ntu
6669,copenhagen business school,copenhagen,,denmark,cbs.dk,cbs
6685,university massachusetts amherst,amherst,massachusetts,united states,isenberg.umass.edu,umass
6691,drexel university,philadelphia,pennsylvania,united states,drexel.edu,drexel
6699,louisiana state university,baton rouge,louisiana,united states,lsu.edu,lsu
6700,university new mexico,albuquerque,new mexico,united states,unm.edu,unm
6702,university new haven,west haven,connecticut,united states,newhaven.edu,newhaven
6712,purdue university north central,westville,indiana,united states,pnc.edu,pnc
6726,iedc bled school management,bled,,slovenia,iedc.si,iedc
6727,louisiana state university,baton rouge,louisiana,united states,lsu.edu,lsu
6734,western washington university,bellingham,washington,united states,wwu.edu,wwu
6738,alliant international university,san diego,california,united states,alliant.edu,alliant
6739,london school economics,london,,united kingdom,lse.ac.uk,lse
6742,yuan ze university,chung li,taoyuan,taiwan,saturn.yzu.edu.tw,yzu
6744,cornell university,ithaca,new york,united states,cornell.edu,cornell
6746,pennsylvania state university,new kensington,pennsylvania,united states,psu.edu,psu
6750,george washington university,washington,district of columbia,united states,gmail.com,gmail
6751,essec business school,cergy pontoise,france,france,essec.fr,essec
6757,seattle university,seattle,washington,united states,seattleu.edu,seattleu
6762,belmont university,nashville,tennessee,united states,belmont.edu,belmont
6772,university maryland,college park,maryland,united states,rhsmith.umd.edu,umd
6779,university rhode island,kingston,rhode island,united states,uri.edu,uri
6782,university vermont,burlington,vermont,united states,uvm.edu,uvm
6792,university lausanne,lausanne,,switzerland,unil.ch,unil
6799,purdue university,west lafayette,indiana,united states,purdue.edu,purdue
6806,northern illinois university,dekalb,illinois,united states,niu.edu,niu
6807,university connecticut,storrs,connecticut,united states,business.uconn.edu,uconn
6808,southern cross university,brisbane,queensland,australia,scu.edu.au,scu
6820,seattle university,seattle,washington,united states,seattleu.edu,seattleu
6826,hec paris,jouy en josas,,france,hec.fr,hec
6827,griffith university,gold coast,qld,australia,griffith.edu.au,griffith
6828,oregon state university,corvallis,oregon,united states,oregonstate.edu,oregonstate
6835,esmt,berlin,,germany,esmt.org,esmt
6841,university calgary,calgary,alberta,canada,ucalgary.ca,ucalgary
6847,city university hong kong,kowloon,hong kong,hong kong,cityu.edu.hk,cityu
6848,nova southeastern university,fort lauderdale,florida,united states,huizenga.nova.edu,nova
6856,university utah,salt lake city,utah,united states,business.utah.edu,utah
6861,university complutense de madrid,pozuelo de alarcon,madrid,spain,ccee.ucm.es,ucm
6862,university central florida,orlando,florida,united states,ucf.edu,ucf
6865,national university singapore,singapore,singapore,singapore,nus.edu.sg,nus
6868,coastal carolina university,conway,south carolina,united states,coastal.edu,coastal
6869,villanova university,villanova,pennsylvania,united states,villanova.edu,villanova
6880,grenoble ecole de management,grenoble,,france,gmail.com,gmail
6881,university north carolina chapel hill,chapel hill,north carolina,united states,unc.edu,unc
6886,texas a m university,college station,texas,united states,ag.tamu.edu,tamu
6889,temple university,philadelphia,pennsylvania,united states,temple.edu,temple
6895,ceibs,shanghai,shanghai,china,ceibs.edu,ceibs
6896,enap,montreal,qc,canada,enap.ca,enap
6904,florida state university,tallahassee,florida,united states,fsu.edu,fsu
6907,high point university,high point,north carolina,united states,HighPoint.edu,HighPoint
6909,insead,fontainebleau,,france,insead.edu,insead
6910,university california berkeley,berkeley,california,united states,haas.berkeley.edu,berkeley
6911,university toronto,toronto,on,canada,rotman.utoronto.ca,utoronto
6925,singapore management university,singapore,,singapore,smu.edu.sg,smu
6926,utah state university,logan,utah,united states,usu.edu,usu
6928,lancaster university,lancaster,,united kingdom,lancaster.ac.uk,lancaster
6933,kansas state university,manhattan,kansas,united states,ksu.edu,ksu
6934,university zurich,zurich,,switzerland,business.uzh.ch,uzh
6940,yonsei university,seoul,,south korea,yonsei.ac.kr,yonsei
6943,pepperdine university,pasadena,california,united states,pepperdine.edu,pepperdine
6946,ryerson university,toronto,on,canada,ryerson.ca,ryerson
6947,miami university,oxford,ohio,united states,miamioh.edu,miamioh
6955,justus liebig university giessen,giessen,,germany,psychol.uni-giessen.de,uni-giessen
6962,florida international university,miami,florida,united states,fiu.edu,fiu
6967,northeastern university,cohasset,massachusetts,united states,neu.edu,neu
6977,goethe university,frankfurt am main,hessia,germany,psych.uni-frankfurt.de,uni-frankfurt
6982,freie university berlin,berlin,,germany,fu-berlin.de,fu-berlin
6988,sioo twynstra,amsterdam,,netherlands,hansvermaak.com,hansvermaak
6994,massachusetts institute technology,cambridge,massachusetts,united states,mit.edu,mit
6997,university delaware,newark,delaware,united states,udel.edu,udel
7009,british university dubai,dubai,,united arab emirates,buid.ac.ae,buid
7013,university nebraska lincoln,lincoln,nebraska,united states,unl.edu,unl
7019,york university,toronto,on,canada,yorku.ca,yorku
7026,florida international university,pinecrest,florida,united states,gmail.com,gmail
7027,santa clara university,santa clara,california,united states,scu.edu,scu
7034,washington university st louis,st. louis,missouri,united states,wustl.edu,wustl
7036,naval postgraduate school,monterey,california,united states,nps.edu,nps
7041,aoyama gakuin university,tokyo,tokyo,japan,gsim.aoyama.ac.jp,aoyama
7042,wharton school university pennsylvania,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
7043,university florida,gainesville,florida,united states,ufl.edu,ufl
7060,university maryland,college park,maryland,united states,umd.edu,umd
7064,california state university chico,chico,california,united states,csuchico.edu,csuchico
7067,durham university,durham,,united kingdom,durham.ac.uk,durham
7070,wayne state university,detroit,michigan,united states,wayne.edu,wayne
7086,university texas el paso,el paso,texas,united states,utep.edu,utep
7091,erasmus university rotterdam,rotterdam,,netherlands,rsm.nl,rsm
7097,insead,singapore,,singapore,insead.edu,insead
7100,university illinois urbana champaign,champaign,illinois,united states,uiuc.edu,uiuc
7107,university bath,bath,somerset,united kingdom,bath.ac.uk,bath
7113,southern methodist university,dallas,texas,united states,smu.edu,smu
7119,indiana university,bloomington,indiana,united states,indiana.edu,indiana
7120,indian school business,hyderabad,,india,isb.edu,isb
7121,tel aviv university,tel aviv,,israel,post.tau.ac.il,tau
7123,university st gallen,st. gallen,,switzerland,unisg.ch,unisg
7127,haifa university,haifa,,israel,research.haifa.ac.il,haifa
7144,stonehill college,easton,massachusetts,united states,stonehill.edu,stonehill
7149,harvard university,boston,massachusetts,united states,hbs.edu,hbs
7150,university amsterdam,amsterdam,,netherlands,uva.nl,uva
7158,university bristol,bristol,,united kingdom,bristol.ac.uk,bristol
7166,marquette university,milwaukee,wisconsin,united states,marquette.edu,marquette
7167,technische university bergakademie freiberg,freiberg,,germany,bwl.tu-freiberg.de,tu-freiberg
7172,university new south wales,sydney,nsw,australia,unsw.edu.au,unsw
7179,university illinois chicago,chicago,illinois,united states,uic.edu,uic
7182,molloy college,rockville centre,new york,united states,molloy.edu,molloy
7186,hebrew university jerusalem,jerusalem,#name?,israel,huji.ac.il,huji
7189,harvard university,boston,massachusetts,united states,hbs.edu,hbs
7191,national university singapore,singapore,singapore,singapore,nus.edu.sg,nus
7196,university north texas,denton,texas,united states,unt.edu,unt
7212,university arizona,tucson,arizona,united states,eller.arizona.edu,arizona
7222,hong kong baptist university,hong kong,,hong kong,hkbu.edu.hk,hkbu
7224,peking university,beijing,,china,gsm.pku.edu.cn,pku
7225,shanghai jiaotong university,shanghai,,china,mail.sjtu.edu.cn,sjtu
7228,renmin university china,beijing,,china,ruc.edu.cn,ruc
7230,university wyoming,laramie,wyoming,united states,uwyo.edu,uwyo
7242,hong kong polytechnic university,kowloon,,hong kong,polyu.edu.hk,polyu
7245,london school economics and political science,london,united kingdom,united kingdom,lse.ac.uk,lse
7257,john hopkins university,vero beach,florida,united states,jhu.edu,jhu
7262,central connecticut state university,new britain,connecticut,united states,ccsu.edu,ccsu
7263,lingnan university,tuen mun,,hong kong,ln.edu.hk,ln
7265,university minnesota,minneapolis,minnesota,united states,umn.edu,umn
7269,university birmingham,birmingham,,united kingdom,bham.ac.uk,bham
7273,university edinburgh,edinburgh,fife,united kingdom,ed.ac.uk,ed
7283,birmingham business school,birmingham,,united kingdom,bham.ac.uk,bham
7287,university manchester,manchester,,united kingdom,mbs.ac.uk,mbs
7289,ohio state university,columbus,ohio,united states,fisher.osu.edu,osu
7291,university kansas,lawrence,kansas,united states,ku.edu,ku
7292,florida state university,tallahassee,florida,united states,fsu.edu,fsu
7294,university maryland,college park,maryland,united states,rhsmith.umd.edu,umd
7295,bi norwegian business school,sandvika,,norway,bi.no,bi
7303,cass business school city university london,london,,united kingdom,city.ac.uk,city
7304,university wisconsin madison,madison,wisconsin,united states,bus.wisc.edu,wisc
7307,american university,washington,district of columbia,united states,american.edu,american
7311,university queensland australia,brisbane,,australia,business.uq.edu.au,uq
7322,city university hong kong,kowloon,,hong kong,cityu.edu.hk,cityu
7328,university northern colorado,greeley,colorado,united states,unco.edu,unco
7334,texas a m university,college station,texas,united states,mays.tamu.edu,tamu
7335,lancaster university,philadelphia,pennsylvania,united states,gmail.com,gmail
7336,ithaca college,ithaca,new york,united states,ithaca.edu,ithaca
7339,claremont mckenna college,claremont,california,united states,cmc.edu,cmc
7342,university sussex,falmer,,united kingdom,sussex.ac.uk,sussex
7343,erasmus university rotterdam,rotterdam,,netherlands,rsm.nl,rsm
7344,friedrich schiller university jena,jena,thuringia,germany,uni-jena.de,uni-jena
7349,university california irvine,irvine,california,united states,uci.edu,uci
7354,cornell university,ithaca,new york,united states,cornell.edu,cornell
7357,university pennsylvania,philadelphia,pennsylvania,united states,wharton.upenn.edu,upenn
7361,ohio state university,columbus,ohio,united states,fisher.osu.edu,osu
7373,san francisco state university,san francisco,california,united states,sfsu.edu,sfsu
7375,london school economics,london,,united kingdom,lse.ac.uk,lse
7391,university illinois urbana champaign,champaign,illinois,united states,illinois.edu,illinois
